timestamp_minute,anomaly_score,triggered_features,rationale_text
2025-05-02 13:46:00,34,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92657', 'anomaly_ruleid_92052', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; cmd prompt started by suspicious process [T1059.003]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:47:00,44,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_cmd_in_parent', 'anomaly_ruleid_92032', 'anomaly_ruleid_92052', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; cmd.exe launched by unusual parent process; Suspicious Windows cmd shell exec [T1087/T1059.003]; cmd prompt started by suspicious process [T1059.003]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:48:00,30,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_ruleid_92052', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; cmd prompt started by suspicious process [T1059.003]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:49:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 13:50:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 13:51:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 13:52:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 13:53:00,18,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; anomaly_score
2025-05-02 13:54:00,36,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_ruleid_92052', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; cmd prompt started by suspicious process [T1059.003]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:55:00,36,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_ruleid_92052', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; cmd prompt started by suspicious process [T1059.003]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:56:00,28,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:57:00,6,"['anomaly_ruleid_92068', 'anomaly_ruleid_92213', 'anomaly_medium_or_higher', 'anomaly_score']",PSEXEC PowerShell exec [T1569.002]; Binary in malware-prone directory [T1105]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 13:58:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 13:59:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:00:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:01:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:02:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:03:00,114,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; anomaly_score
2025-05-02 14:04:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:05:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:06:00,10,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92037', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; Remote net.exe run via wsmprovhost [T1567]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:07:00,0,[],
2025-05-02 14:08:00,12,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 14:09:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:10:00,16,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:11:00,18,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92037', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; Remote net.exe run via wsmprovhost [T1567]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:12:00,16,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:13:00,34,"['anomaly_ntlm', 'anomaly_epmap', 'anomaly_logonProcess', 'anomaly_ruleid_67024', 'anomaly_ruleid_67028', 'anomaly_ruleid_92105', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_ruleid_92021', 'anomaly_ruleid_92213', 'anomaly_ruleid_92218', 'anomaly_ruleid_92650', 'anomaly_medium_or_higher', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious RPC (epmap) connection; Suspicious logon process (user32 or NtLmSsp); Service logon from non-standard account; Special privileges assigned to logon [T1484]; Suspicious access to admin shares [T1021.002]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; PowerShell deletes files [T1070.004]; Binary in malware-prone directory [T1105]; Binary dropped in Windows root [T1570]; New suspicious Windows service [T1021.002]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 14:14:00,14,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_ruleid_92657', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; NTLM or RDP remote logon [T1550.002 / T1078.002]; anomaly_score
2025-05-02 14:17:00,8,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92652', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM pass-the-hash login [T1550.002]; anomaly_score
2025-05-02 14:18:00,0,[],
2025-05-02 14:19:00,4,"['anomaly_ruleid_92052', 'anomaly_score']",cmd prompt started by suspicious process [T1059.003]; anomaly_score
2025-05-02 14:22:00,0,[],
2025-05-02 14:23:00,0,[],
2025-05-02 14:24:00,16,"['anomaly_ntlm', 'anomaly_logonProcess', 'anomaly_ruleid_67028', 'anomaly_ruleid_92657', 'anomaly_score']",NTLM logon (potential relay attack); Suspicious logon process (user32 or NtLmSsp); Special privileges assigned to logon [T1484]; NTLM or RDP remote logon [T1550.002 / T1078.002]; anomaly_score
2025-05-02 14:25:00,32,"['anomaly_logonProcess', 'anomaly_ruleid_67022', 'anomaly_ruleid_67028', 'anomaly_ruleid_92653', 'anomaly_medium_or_higher', 'anomaly_score']",Suspicious logon process (user32 or NtLmSsp); Non-network/service logon detected; Special privileges assigned to logon [T1484]; RDP connection detected [T1021.001]; Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 14:26:00,0,[],
2025-05-02 14:27:00,0,[],
2025-05-02 14:28:00,0,[],
2025-05-02 14:29:00,0,[],
2025-05-02 14:30:00,0,[],
2025-05-02 14:31:00,0,[],
2025-05-02 14:32:00,0,[],
2025-05-02 14:33:00,0,[],
2025-05-02 14:35:00,2,"['anomaly_medium_or_higher', 'anomaly_score']",Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 14:37:00,0,[],
2025-05-02 14:38:00,0,[],
2025-05-02 14:39:00,0,[],
2025-05-02 14:41:00,2,"['anomaly_medium_or_higher', 'anomaly_score']",Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 14:43:00,0,[],
2025-05-02 14:45:00,0,[],
2025-05-02 14:47:00,0,[],
2025-05-02 14:49:00,0,[],
2025-05-02 14:50:00,0,[],
2025-05-02 14:52:00,0,[],
2025-05-02 14:54:00,0,[],
2025-05-02 14:58:00,0,[],
2025-05-02 15:00:00,0,[],
2025-05-02 15:02:00,0,[],
2025-05-02 15:03:00,0,[],
2025-05-02 15:05:00,2,"['anomaly_medium_or_higher', 'anomaly_score']",Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 15:07:00,0,[],
2025-05-02 15:08:00,4,"['anomaly_medium_or_higher', 'anomaly_score']",Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 15:09:00,0,[],
2025-05-02 15:10:00,0,[],
2025-05-02 15:11:00,2,"['anomaly_medium_or_higher', 'anomaly_score']",Wazuh rule level 7 or above (medium/high severity); anomaly_score
2025-05-02 15:12:00,0,[],
2025-05-02 15:13:00,0,[],
2025-05-02 15:14:00,0,[],
2025-05-02 15:17:00,0,[],
2025-05-02 15:18:00,0,[],
2025-05-02 15:19:00,0,[],
2025-05-02 15:20:00,4,"['anomaly_ruleid_92052', 'anomaly_score']",cmd prompt started by suspicious process [T1059.003]; anomaly_score
2025-05-02 15:22:00,0,[],
2025-05-02 15:24:00,0,[],
2025-05-02 15:27:00,0,[],
2025-05-02 15:28:00,0,[],
2025-05-02 15:29:00,0,[],
2025-05-02 15:30:00,0,[],
2025-05-02 15:31:00,0,[],
2025-05-02 15:32:00,0,[],
2025-05-02 15:33:00,0,[],
2025-05-02 15:37:00,0,[],
2025-05-02 15:38:00,0,[],
2025-05-02 15:42:00,0,[],
2025-05-02 15:43:00,0,[],
2025-05-02 15:51:00,0,[],
2025-05-02 15:52:00,0,[],
2025-05-02 15:58:00,0,[],
2025-05-02 15:59:00,0,[],
2025-05-02 16:01:00,0,[],
